"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x187575652","x1168934368171180034","2019-09-03 17:10:45","JoseLuisBeato","Cuál es la #EnchiladaMasSabrosa de la Ciudad de México? <U+0001F914> Descúbrelo del 20 al 29 de septiembre en la Macroplaza de la @Alc_Iztapalapa durante la 17 edición de la #FeriaDeLaEnchilada <U+0001F60B>. Visita #CDMX #CapitalCultural https://t.co/DN2eT8ab0K","Twitter for iPhone","140",,,,"FALSE","TRUE","0","18","EnchiladaMasSabrosa",,,,,,,,,,,,,"x117477507","TurismoCDMX","es",,,,,,,,,,,,,,,,"x1168934244770623489","Cuál es la #EnchiladaMasSabrosa de la Ciudad de México? <U+0001F914> Descúbrelo del 20 al 29 de septiembre en la Macroplaza de la @Alc_Iztapalapa durante la 17 edición de la #FeriaDeLaEnchilada <U+0001F60B>. Visita #CDMX #CapitalCultural https://t.co/DN2eT8ab0K","2019-09-03 17:10:16","Twitter for iPhone","35","18","x117477507","TurismoCDMX","SECTUR CDMX","255446","1108","60068","Ciudad de México","Secretaría de Turismo de la Ciudad de México. #CapitalCultural de América Teléfonos: 5286-7097 o 5286-9077","TRUE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1168934368171180034","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4946","748","53","2444","525","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
"x187575652","x1168344378529763330","2019-09-02 02:06:21","JoseLuisBeato","Muy orgullosa de nuestro Presidente @lopezobrador_ que ha comenzado una gran transformación de nuestro país. Se está acabando con la corrupción y la impunidad y los recursos públicos son para beneficio del pueblo. Un honor ser parte de la Cuarta Transformación #PrimerInformeAMLO https://t.co/WTT0HK6iU2","Twitter for iPhone","140",,,,"FALSE","TRUE","0","856",,,,,,,,,,,,,,"xc(""591361197"", x""82119937"")","c(""Claudiashein"", ""lopezobrador_"")","es",,,,,,,,,,,,,,,,"x1168233994519044102","Muy orgullosa de nuestro Presidente @lopezobrador_ que ha comenzado una gran transformación de nuestro país. Se está acabando con la corrupción y la impunidad y los recursos públicos son para beneficio del pueblo. Un honor ser parte de la Cuarta Transformación #PrimerInformeAMLO https://t.co/WTT0HK6iU2","2019-09-01 18:47:43","Twitter for iPhone","3728","856","x591361197","Claudiashein","Claudia Sheinbaum","698430","1381","17503","Ciudad de México","Jefa de Gobierno de la Ciudad de México 2018-2024","TRUE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1168344378529763330","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4946","748","53","2444","525","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
"x187575652","x1168222277143584768","2019-09-01 18:01:10","JoseLuisBeato","En cumplimiento al Artículo 32 de la Constitución Política de la Ciudad de México, esta mañana la Secretaria de Gobierno @rosaicela_ entregó al Congreso local el informe correspondiente al primer año de nuestra gestión. https://t.co/2M1wuzd8X1","Twitter for iPhone","139",,,,"FALSE","TRUE","0","283",,,,,,,,,,,,,,"x591361197","Claudiashein","es",,,,,,,,,,,,,,,,"x1168187937785360386","En cumplimiento al Artículo 32 de la Constitución Política de la Ciudad de México, esta mañana la Secretaria de Gobierno @rosaicela_ entregó al Congreso local el informe correspondiente al primer año de nuestra gestión. https://t.co/2M1wuzd8X1","2019-09-01 15:44:42","Twitter for iPhone","685","283","x591361197","Claudiashein","Claudia Sheinbaum","698430","1381","17503","Ciudad de México","Jefa de Gobierno de la Ciudad de México 2018-2024","TRUE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1168222277143584768","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4946","748","53","2444","525","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
"x1873522334","x1168953701043789824","2019-09-03 18:27:35","GGroxanaaguirre","Los invito a ver la entrevista que tendré en unos minutos por https://t.co/Hmx91iSHdi Con Ana Belem Blanco en el programa ‘De Todo Con Ana Belem Blanco’ #HaciendoEquipo @SedecoCDMX https://t.co/LMOdJeVuWS","Twitter for iPhone","140",,,,"FALSE","TRUE","0","4",,,"radioencorto.com","https://t.co/Hmx91iSHdi","http://www.radioencorto.com",,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1168953504955805696","Los invito a ver la entrevista que tendré en unos minutos por https://t.co/Hmx91iSHdi Con Ana Belem Blanco en el programa ‘De Todo Con Ana Belem Blanco’ #HaciendoEquipo @SedecoCDMX https://t.co/LMOdJeVuWS","2019-09-03 18:26:48","Twitter for iPhone","10","4","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1168953701043789824","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. #Inclusión #SERHumano <U+0001F4CC>@GobCDMX No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEgxZB","FALSE","49702","40664","171","38499","39396","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEgxZB","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1565401239","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1168604585839120384","2019-09-02 19:20:19","GGroxanaaguirre","En la Presentación de los Resultados de la Encuesta Nacional Sobre Productividad y Competitividad de las Micro, Pequeñas y Medianas Empresas. (ENAPROCE 2018). Junto a la Secretaría @GMarquezColin titular de la @SE_mx @amsdemex @INEGI_INFORMA #HaciendoEquipo @SedecoCDMX https://t.co/qVHxvseuuu","Twitter for iPhone","140",,,,"FALSE","TRUE","0","15",,,,,,,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1168599502049206272","En la Presentación de los Resultados de la Encuesta Nacional Sobre Productividad y Competitividad de las Micro, Pequeñas y Medianas Empresas. (ENAPROCE 2018). Junto a la Secretaría @GMarquezColin titular de la @SE_mx @amsdemex @INEGI_INFORMA #HaciendoEquipo @SedecoCDMX https://t.co/qVHxvseuuu","2019-09-02 19:00:07","Twitter for iPhone","24","15","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1168604585839120384","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. #Inclusión #SERHumano <U+0001F4CC>@GobCDMX No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEgxZB","FALSE","49702","40664","171","38499","39396","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEgxZB","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1565401239","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1168623318246670337","2019-09-02 20:34:45","GGroxanaaguirre","<U+0001F449><U+0001F3FC>El Mtro. @JoseLuisBeato, Secretario de Desarrollo Económico @GobCDMX, en representación de la @amsdemex durante la presentación de resultados de la Encuesta Nacional sobre Productividad y Competitividad de las #Mipymes #ENAPROCE 2018 @SE_mx
#HaciendoEquipo
#ZonaEmprende https://t.co/V0yEHoxrK0","Twitter for iPhone","140",,,,"FALSE","TRUE","0","11",,,,,,,,,,,,,,"xc(""260796843"", x""187575652"", x""36100710"", x""1395573282"")","c(""SedecoCDMX"", ""JoseLuisBeato"", ""GobCDMX"", ""amsdemex"")","es",,,,,,,,,,,,,,,,"x1168623178249191425","<U+0001F449><U+0001F3FC>El Mtro. @JoseLuisBeato, Secretario de Desarrollo Económico @GobCDMX, en representación de la @amsdemex durante la presentación de resultados de la Encuesta Nacional sobre Productividad y Competitividad de las #Mipymes #ENAPROCE 2018 @SE_mx
#HaciendoEquipo
#ZonaEmprende https://t.co/V0yEHoxrK0","2019-09-02 20:34:12","Twitter for iPhone","28","11","x260796843","SedecoCDMX","Secretaría de Desarrollo Económico","27153","582","37733","Narvarte Poniente","Impulsa el desarrollo económico de la Ciudad de México #HaciendoEquipo #ZonaEmprende #CiudadSolar #MujerEsInnovando #DesafíoPyme2019 #InnovandoTuMercado","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1168623318246670337","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. #Inclusión #SERHumano <U+0001F4CC>@GobCDMX No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEgxZB","FALSE","49702","40664","171","38499","39396","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEgxZB","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1565401239","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1168922444574404613","2019-09-03 16:23:22","GGroxanaaguirre","Gracias a la Alcaldesa @ClaraBrugadaM  por la invitación a la presentación de la 17a ‘Feria de la Enchilada’ que tendrá como sede a la @Alc_Iztapalapa estamos #HaciendoEquipo para apoyar y promover el turismo y la gastronomía de nuestra #CDMX @TurismoCDMX @SedecoCDMX https://t.co/PXvwzg084Q","Twitter for iPhone","139",,,,"FALSE","TRUE","0","7",,,,,,,,,,,,,,"xc(""187575652"", x""1012698540"")","c(""JoseLuisBeato"", ""ClaraBrugadaM"")","es",,,,,,,,,,,,,,,,"x1168922093955756032","Gracias a la Alcaldesa @ClaraBrugadaM  por la invitación a la presentación de la 17a ‘Feria de la Enchilada’ que tendrá como sede a la @Alc_Iztapalapa estamos #HaciendoEquipo para apoyar y promover el turismo y la gastronomía de nuestra #CDMX @TurismoCDMX @SedecoCDMX https://t.co/PXvwzg084Q","2019-09-03 16:21:59","Twitter for iPhone","15","7","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1168922444574404613","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. #Inclusión #SERHumano <U+0001F4CC>@GobCDMX No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEgxZB","FALSE","49702","40664","171","38499","39396","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEgxZB","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1565401239","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x1873522334","x1168936173974282246","2019-09-03 17:17:56","GGroxanaaguirre","Presentando los programas de capacitación y financiamiento para la energía solar en la ciudad de México. #CiudadSolar #HaciendoEquipo @SedecoCDMX @JoseLuisBeato https://t.co/IHnUYs2vXK","Twitter for iPhone","140",,,,"FALSE","TRUE","0","15","CiudadSolar",,,,,,,,,,,,,"x2968859045","AlValdes1","es",,,,,,,,,,,,,,,,"x1168935993694674947","Presentando los programas de capacitación y financiamiento para la energía solar en la ciudad de México. #CiudadSolar #HaciendoEquipo @SedecoCDMX @JoseLuisBeato https://t.co/IHnUYs2vXK","2019-09-03 17:17:13","Twitter for Android","32","15","x2968859045","AlValdes1","Alberto Valdés","1354","392","1948","Tlalpan, Ciudad de México","Ingeniero en energía. I'll follow the sun.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GGroxanaaguirre/status/1168936173974282246","Roxana Aguirre Elizondo","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. #Inclusión #SERHumano <U+0001F4CC>@GobCDMX No hagas el bien para que te lo agradezcan.","https://t.co/8LAarEgxZB","FALSE","49702","40664","171","38499","39396","2013-09-17 00:28:06","FALSE","https://t.co/8LAarEgxZB","https://www.sedeco.cdmx.gob.mx/secretaria/estructura/204",,"https://pbs.twimg.com/profile_banners/1873522334/1565401239","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160376176705232896/480ny9ux_normal.jpg"
"x56914764","x1168953557896355852","2019-09-03 18:27:00","aldivanny_Fai","Los invito a ver la entrevista que tendré en unos minutos por https://t.co/Hmx91iSHdi Con Ana Belem Blanco en el programa ‘De Todo Con Ana Belem Blanco’ #HaciendoEquipo @SedecoCDMX https://t.co/LMOdJeVuWS","Twitter for iPhone","140",,,,"FALSE","TRUE","0","4",,,"radioencorto.com","https://t.co/Hmx91iSHdi","http://www.radioencorto.com",,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1168953504955805696","Los invito a ver la entrevista que tendré en unos minutos por https://t.co/Hmx91iSHdi Con Ana Belem Blanco en el programa ‘De Todo Con Ana Belem Blanco’ #HaciendoEquipo @SedecoCDMX https://t.co/LMOdJeVuWS","2019-09-03 18:26:48","Twitter for iPhone","10","4","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/aldivanny_Fai/status/1168953557896355852","aldivanny_Fai",,"Ingeniero en Energia, egresado orgullosamente de la UAM-I, especializado en fenomenos de transporte aplicados a la energia solar. M.enI.",,"FALSE","963","1963","8","8641","7538","2009-07-15 03:42:00","FALSE",,,,"https://pbs.twimg.com/profile_banners/56914764/1446673567","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1133198696659783682/KKZzOFsk_normal.jpg"
"x56914764","x1168953621066780672","2019-09-03 18:27:16","aldivanny_Fai","@JoseLuisBeato @SedecoCDMX @GobCDMX @Claudiashein @GGroxanaaguirre @JulenLDG Estaremos pendientes colega!","Twitter for iPhone","28","x1168953504955805696","x187575652","JoseLuisBeato","FALSE","FALSE","1","0",,,,,,,,,,,,,,"xc(""187575652"", x""260796843"", x""36100710"", x""591361197"", x""1873522334"", x""2640706264"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""GobCDMX"", ""Claudiashein"", ""GGroxanaaguirre"", ""JulenLDG"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/aldivanny_Fai/status/1168953621066780672","aldivanny_Fai",,"Ingeniero en Energia, egresado orgullosamente de la UAM-I, especializado en fenomenos de transporte aplicados a la energia solar. M.enI.",,"FALSE","963","1963","8","8641","7538","2009-07-15 03:42:00","FALSE",,,,"https://pbs.twimg.com/profile_banners/56914764/1446673567","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1133198696659783682/KKZzOFsk_normal.jpg"
"x1314870421","x1168950465700216832","2019-09-03 18:14:43","odebconuee","Presentando los programas de capacitación y financiamiento para la energía solar en la ciudad de México. #CiudadSolar #HaciendoEquipo @SedecoCDMX @JoseLuisBeato https://t.co/IHnUYs2vXK","Twitter for iPhone","140",,,,"FALSE","TRUE","0","15","CiudadSolar",,,,,,,,,,,,,"x2968859045","AlValdes1","es",,,,,,,,,,,,,,,,"x1168935993694674947","Presentando los programas de capacitación y financiamiento para la energía solar en la ciudad de México. #CiudadSolar #HaciendoEquipo @SedecoCDMX @JoseLuisBeato https://t.co/IHnUYs2vXK","2019-09-03 17:17:13","Twitter for Android","32","15","x2968859045","AlValdes1","Alberto Valdés","1354","392","1948","Tlalpan, Ciudad de México","Ingeniero en energía. I'll follow the sun.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/odebconuee/status/1168950465700216832","Odón de Buen",,"Director General de la Conuee/Egresado de la FI-UNAM y de UC Berkeley (ERG)/Fotógrafo aficionado",,"FALSE","8718","864","245","86512","24380","2013-03-29 18:55:01","FALSE",,,,"https://pbs.twimg.com/profile_banners/1314870421/1567285848","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1041837269710065664/ndxf9RSD_normal.jpg"
"x38521067","x1168948373933699072","2019-09-03 18:06:25","marisunc","En México usan líderes de ambulantes la necesidad o pobreza, aumentan puestos en espacios públicos, favorecen clientilismo y corrupción como en @AlcCuauhtemocMx con @nenulo. 
@Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros https://t.co/mwrJlObapO","Twitter for Android","140",,,,"FALSE","TRUE","0","29",,,,,,,,,,,,,,"x770608278","5antaMerlina","es",,,,,,,,,,,,,,,,"x1168704092455104514","En México usan líderes de ambulantes la necesidad o pobreza, aumentan puestos en espacios públicos, favorecen clientilismo y corrupción como en @AlcCuauhtemocMx con @nenulo. 
@Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros https://t.co/mwrJlObapO","2019-09-03 01:55:43","Twitter Web App","13","29","x770608278","5antaMerlina","Santa Merlina","7382","5720","127374","Mundo mundial","Alegre <U+0001F923> Directa, sarcástica <U+0001F60F> en contra de las injusticias<U+0001F621>. 
Apoyando comunidad tuitera <U+0001F9D0><U+0001F4AA><U+0001F3FC>Welcome beautiful people <U+0001F1F2><U+0001F1FD>","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/marisunc/status/1168948373933699072","Marisun","Mexico","Mom, Wife, IT expert, Crafter, Citizen.",,"FALSE","113","181","0","3281","1968","2009-05-07 21:26:20","FALSE",,,,"https://pbs.twimg.com/profile_banners/38521067/1524508585","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1014169852964007936/ySh0tanq_normal.jpg"
"x38521067","x1168948471291875331","2019-09-03 18:06:48","marisunc","@5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros y ahí viene la iniciativa de ley para ""legalizar"" lo ilegal....","Twitter for Android","63","x1168704092455104514","x770608278","5antaMerlina","FALSE","FALSE","0","1",,,,,,,,,,,,,,"xc(""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"", x""34718178"", x""362473815"", x""1616505410"")","c(""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"", ""beltrandelrio"", ""SergioSarmiento"", ""RasCisneros"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/marisunc/status/1168948471291875331","Marisun","Mexico","Mom, Wife, IT expert, Crafter, Citizen.",,"FALSE","113","181","0","3281","1968","2009-05-07 21:26:20","FALSE",,,,"https://pbs.twimg.com/profile_banners/38521067/1524508585","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1014169852964007936/ySh0tanq_normal.jpg"
"x943154371369431040","x1168947956340465665","2019-09-03 18:04:45","CarlosLuispela2","@5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros El desempleo. La corrupción y gente clasistas racistas que se sienten ricos son más problemáticos que un grupo de comerciantes que trabajan 14 a 16 horas para vivir y sacar adelante la familias gente que no tiene hijos ni hermanos ni madre piensan que son escoria","Twitter for Android","263","x1168704092455104514","x770608278","5antaMerlina","FALSE","FALSE","5","6",,,,,,,,,,,,,,"xc(""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"", x""34718178"", x""362473815"", x""1616505410"")","c(""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"", ""beltrandelrio"", ""SergioSarmiento"", ""RasCisneros"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1168947956340465665","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","58","551","0","1308","622","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1147149192927895559/AzpQhYMb_normal.jpg"
"x938237322411331584","x1168947199520194563","2019-09-03 18:01:45","APOLOROMANsp","Gracias a la Alcaldesa @ClaraBrugadaM  por la invitación a la presentación de la 17a ‘Feria de la Enchilada’ que tendrá como sede a la @Alc_Iztapalapa estamos #HaciendoEquipo para apoyar y promover el turismo y la gastronomía de nuestra #CDMX @TurismoCDMX @SedecoCDMX https://t.co/PXvwzg084Q","Twitter for Android","139",,,,"FALSE","TRUE","0","7",,,,,,,,,,,,,,"xc(""187575652"", x""1012698540"")","c(""JoseLuisBeato"", ""ClaraBrugadaM"")","es",,,,,,,,,,,,,,,,"x1168922093955756032","Gracias a la Alcaldesa @ClaraBrugadaM  por la invitación a la presentación de la 17a ‘Feria de la Enchilada’ que tendrá como sede a la @Alc_Iztapalapa estamos #HaciendoEquipo para apoyar y promover el turismo y la gastronomía de nuestra #CDMX @TurismoCDMX @SedecoCDMX https://t.co/PXvwzg084Q","2019-09-03 16:21:59","Twitter for iPhone","15","7","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/APOLOROMANsp/status/1168947199520194563","Verónica Román","CDMX","CEO Apolo seguridad privada",,"FALSE","30","256","0","715","692","2017-12-06 02:43:04","FALSE",,,,"https://pbs.twimg.com/profile_banners/938237322411331584/1541458312",,"http://pbs.twimg.com/profile_images/1143745424039251968/2ScZ7cb0_normal.jpg"
"x938237322411331584","x1168697506928189441","2019-09-03 01:29:33","APOLOROMANsp","En la Presentación de los Resultados de la Encuesta Nacional Sobre Productividad y Competitividad de las Micro, Pequeñas y Medianas Empresas. (ENAPROCE 2018). Junto a la Secretaría @GMarquezColin titular de la @SE_mx @amsdemex @INEGI_INFORMA #HaciendoEquipo @SedecoCDMX https://t.co/qVHxvseuuu","Twitter for Android","140",,,,"FALSE","TRUE","0","15",,,,,,,,,,,,,,"x187575652","JoseLuisBeato","es",,,,,,,,,,,,,,,,"x1168599502049206272","En la Presentación de los Resultados de la Encuesta Nacional Sobre Productividad y Competitividad de las Micro, Pequeñas y Medianas Empresas. (ENAPROCE 2018). Junto a la Secretaría @GMarquezColin titular de la @SE_mx @amsdemex @INEGI_INFORMA #HaciendoEquipo @SedecoCDMX https://t.co/qVHxvseuuu","2019-09-02 19:00:07","Twitter for iPhone","24","15","x187575652","JoseLuisBeato","Jose Luis Beato González","4946","748","2444","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/APOLOROMANsp/status/1168697506928189441","Verónica Román","CDMX","CEO Apolo seguridad privada",,"FALSE","30","256","0","715","692","2017-12-06 02:43:04","FALSE",,,,"https://pbs.twimg.com/profile_banners/938237322411331584/1541458312",,"http://pbs.twimg.com/profile_images/1143745424039251968/2ScZ7cb0_normal.jpg"
